Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder,Format
Rakdos Aggro,http://www.mtgtop8.com/event?e=26965&d=411104&f=MO,exoticherman,521,908,34.95,268,MO
Eldratron,http://www.mtgtop8.com/event?e=26926&d=410030&f=MO,Sablandriel,686,679,34.95,330,MO
Eldra Tron,http://www.mtgtop8.com/event?e=26874&d=409500&f=MO,Tamura Ryouhei,603,589,34.95,305,MO
Rakdos Aggro,http://www.mtgtop8.com/event?e=27233&d=414328&f=MO,mstuff63,542,930,34.95,270,MO
Eldra Tron,http://www.mtgtop8.com/event?e=26833&d=408545&f=MO,Miyagishi Kouki,642,655,34.95,306,MO
Rakdos Aggro,http://www.mtgtop8.com/event?e=27022&d=411739&f=MO,Volollo,505,887,34.95,231,MO
Rakdos Aggro,http://www.mtgtop8.com/event?e=27022&d=411744&f=MO,Theo_Jung,507,902,34.95,277,MO
Rakdos Aggro,http://www.mtgtop8.com/event?e=27243&d=414442&f=MO,Filippo Simonini,488,880,34.95,279,MO
Rakdos Aggro,http://www.mtgtop8.com/event?e=27101&d=413099&f=MO,fede1,1042,1478,59.95,477,MO
Rakdos Aggro,http://www.mtgtop8.com/event?e=27152&d=413630&f=MO,Filippo Simonini,465,855,34.95,278,MO
Rakdos Aggro,http://www.mtgtop8.com/event?e=27021&d=411733&f=MO,karatedom,550,959,34.95,280,MO
Rakdos Aggro,http://www.mtgtop8.com/event?e=27309&d=416303&f=MO,Yamamoto Daisuke,674,772,34.95,257,MO
Rakdos Aggro,http://www.mtgtop8.com/event?e=27106&d=413195&f=MO,Gerschi,487,870,34.95,222,MO
Rakdos Aggro,http://www.mtgtop8.com/event?e=27161&d=413699&f=MO,Gerschi,488,875,34.95,223,MO
Rakdos Aggro,http://www.mtgtop8.com/event?e=27387&d=417215&f=MO,Kobayashi Shigeyuki,522,906,34.95,279,MO
Rakdos Aggro,http://www.mtgtop8.com/event?e=26965&d=411106&f=MO,Rav104,556,953,34.95,230,MO
Rakdos Midrange,http://www.mtgtop8.com/event?e=26977&d=411261&f=MO,Albyz,798,1196,59.95,397,MO
