Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder,Format
Dimir Faeries,http://www.mtgtop8.com/event?e=27441&d=417937&f=PAU,rage_hs,74,588,9.95,79,PAU
Dimir Faeries,http://www.mtgtop8.com/event?e=27441&d=417950&f=PAU,medvedev,92,603,9.95,86,PAU
Dimir Faeries,http://www.mtgtop8.com/event?e=27441&d=417952&f=PAU,dragon7k,84,744,9.95,83,PAU
UB Faeries,http://www.mtgtop8.com/event?e=27354&d=416933&f=PAU,cicciogire,92,603,9.95,86,PAU
Ub Exhume,http://www.mtgtop8.com/event?e=27256&d=414572&f=PAU,Bruno Bordin,61,578,9.95,13,PAU
Ub Fae,http://www.mtgtop8.com/event?e=27327&d=416522&f=PAU,Jeferson Borba,74,691,9.95,76,PAU
Dimir Midrange,http://www.mtgtop8.com/event?e=27450&d=418049&f=PAU,chocotone,53,464,9.95,38,PAU
Ub Fae,http://www.mtgtop8.com/event?e=27327&d=416521&f=PAU,Leandro Wegner,74,691,9.95,76,PAU
Dimir Faeries,http://www.mtgtop8.com/event?e=27354&d=416930&f=PAU,jpvasku,92,751,9.95,84,PAU
Dimir Control,http://www.mtgtop8.com/event?e=27357&d=416957&f=PAU,Calpine,29,699,9.95,25,PAU
Ub Fae,http://www.mtgtop8.com/event?e=27124&d=413328&f=PAU,Jeferson Borba,74,691,9.95,76,PAU
Dimir Midrange,http://www.mtgtop8.com/event?e=27144&d=413539&f=PAU,msskinbolic,91,702,9.95,84,PAU
Dimir Faeries,http://www.mtgtop8.com/event?e=27206&d=414069&f=PAU,Jh0w,90,702,9.95,83,PAU
Ub Fae,http://www.mtgtop8.com/event?e=27124&d=413327&f=PAU,Henrique Fernandes Souza,71,687,9.95,75,PAU
Dimir Midrange,http://www.mtgtop8.com/event?e=27144&d=413538&f=PAU,RiuuK1,72,686,9.95,75,PAU
Dimir Midrange,http://www.mtgtop8.com/event?e=27249&d=414488&f=PAU,Chocotone,53,464,9.95,39,PAU
Ub Flicker,http://www.mtgtop8.com/event?e=27234&d=414337&f=PAU,William Kock,63,571,9.95,25,PAU
Ub Fae,http://www.mtgtop8.com/event?e=27234&d=414340&f=PAU,Jeferson Borba,74,691,9.95,76,PAU
Urzatron,http://www.mtgtop8.com/event?e=27450&d=418062&f=PAU,Calpine,42,323,9.95,68,PAU
Dimir Midrange,http://www.mtgtop8.com/event?e=27166&d=413722&f=PAU,Videgain,92,603,9.95,86,PAU
Urzatron,http://www.mtgtop8.com/event?e=27441&d=417943&f=PAU,mlovbo,43,319,9.95,68,PAU
Urzatron,http://www.mtgtop8.com/event?e=27441&d=417940&f=PAU,_Tia93_,47,153,9.95,75,PAU
Urzatron,http://www.mtgtop8.com/event?e=27354&d=416935&f=PAU,mlovbo,45,323,9.95,71,PAU
Urzatron,http://www.mtgtop8.com/event?e=27441&d=417938&f=PAU,MatheusPonciano,45,323,9.95,71,PAU
Urzatron,http://www.mtgtop8.com/event?e=27369&d=417054&f=PAU,Burninho,44,75,9.95,57,PAU
Urzatron,http://www.mtgtop8.com/event?e=27248&d=414477&f=PAU,Gafanhoto,41,295,9.95,43,PAU
Urzatron,http://www.mtgtop8.com/event?e=27441&d=417947&f=PAU,HeWhoIsInTheWater,42,368,9.95,61,PAU
Urzatron,http://www.mtgtop8.com/event?e=27441&d=417951&f=PAU,Calpine,42,323,9.95,68,PAU
Urzatron,http://www.mtgtop8.com/event?e=27441&d=417948&f=PAU,Parallax,41,296,9.95,63,PAU
Urzatron,http://www.mtgtop8.com/event?e=27249&d=414485&f=PAU,_shadow_hunter_,40,293,9.95,52,PAU
UR Skred,http://www.mtgtop8.com/event?e=27441&d=417939&f=PAU,msskinbolic,88,986,9.95,50,PAU
Urzatron,http://www.mtgtop8.com/event?e=27248&d=414474&f=PAU,Pedromax,43,228,9.95,45,PAU
UR Skred,http://www.mtgtop8.com/event?e=27248&d=414478&f=PAU,Zaaaamu,77,881,9.95,64,PAU
UR Skred,http://www.mtgtop8.com/event?e=27249&d=414482&f=PAU,Zaaaamu,88,1037,9.95,48,PAU
UR Skred,http://www.mtgtop8.com/event?e=27439&d=417911&f=PAU,Zaaaamu,90,1025,9.95,49,PAU
Tron,http://www.mtgtop8.com/event?e=27206&d=414067&f=PAU,Marcelo137,35,289,9.95,53,PAU
Orzhov,http://www.mtgtop8.com/event?e=27442&d=417963&f=PAU,Slackjack,41,134,9.95,17,PAU
Ur Skred,http://www.mtgtop8.com/event?e=27124&d=413326&f=PAU,Adriano Oliveira,94,742,9.95,58,PAU
UR Skred,http://www.mtgtop8.com/event?e=27450&d=418046&f=PAU,Alleyezonme,90,812,9.95,52,PAU
UR Skred,http://www.mtgtop8.com/event?e=27248&d=414479&f=PAU,Oliverjuqs,75,887,9.95,57,PAU
UR Skred,http://www.mtgtop8.com/event?e=27167&d=413744&f=PAU,holica,90,809,9.95,53,PAU
UR Skred,http://www.mtgtop8.com/event?e=26918&d=409979&f=PAU,Zaaaamu,90,959,9.95,49,PAU
Urzatron,http://www.mtgtop8.com/event?e=27144&d=413534&f=PAU,Alleyezonme,44,147,9.95,62,PAU
Urzatron,http://www.mtgtop8.com/event?e=26688&d=406651&f=PAU,HeWhoIsInTheWater,64,699,9.95,56,PAU
UR Skred,http://www.mtgtop8.com/event?e=27167&d=413742&f=PAU,hadesblade,86,545,9.95,61,PAU
Ur Skred,http://www.mtgtop8.com/event?e=27050&d=412612&f=PAU,William Kock,89,866,9.95,44,PAU
Orzhov Pestilence,http://www.mtgtop8.com/event?e=27357&d=416960&f=PAU,Auripower,41,88,9.95,88,PAU
UR Skred,http://www.mtgtop8.com/event?e=26688&d=406653&f=PAU,dragon7k,75,855,9.95,65,PAU
UR Skred,http://www.mtgtop8.com/event?e=27249&d=414484&f=PAU,Clamego,84,885,9.95,46,PAU
Orzhov Pestilence,http://www.mtgtop8.com/event?e=27439&d=417915&f=PAU,Ravager.pe,41,75,9.95,58,PAU
Orzhov Pestilence,http://www.mtgtop8.com/event?e=27357&d=416949&f=PAU,kogamo,30,88,9.95,51,PAU
Orzhov Pestilence,http://www.mtgtop8.com/event?e=27249&d=414487&f=PAU,Ravager.pe,34,69,9.95,65,PAU
Orzhov Pestilence,http://www.mtgtop8.com/event?e=27096&d=413052&f=PAU,PR0boszcz,33,75,9.95,63,PAU
Orzhov Pestilence,http://www.mtgtop8.com/event?e=26990&d=411411&f=PAU,PR0boszcz,33,75,9.95,63,PAU
Orzhov Pestilence,http://www.mtgtop8.com/event?e=26918&d=409977&f=PAU,Ravager.pe,27,60,9.95,42,PAU
Flicker,http://www.mtgtop8.com/event?e=27450&d=418063&f=PAU,saidin.raken,53,60,9.95,23,PAU
Rakdos Midrange,http://www.mtgtop8.com/event?e=27405&d=417458&f=PAU,Fernando Shulze,51,360,9.95,50,PAU
Flicker,http://www.mtgtop8.com/event?e=27401&d=417427&f=PAU,Harada Yuuki,74,205,9.95,43,PAU
Flicker,http://www.mtgtop8.com/event?e=27441&d=417942&f=PAU,saidin.raken,68,325,9.95,23,PAU
Rakdos Midrange,http://www.mtgtop8.com/event?e=27450&d=418044&f=PAU,-F_Y_D_0-,57,428,9.95,71,PAU
Flicker,http://www.mtgtop8.com/event?e=27357&d=416955&f=PAU,DoctorMerp,67,195,9.95,21,PAU
Flicker,http://www.mtgtop8.com/event?e=27144&d=413532&f=PAU,Blloodpet,52,59,9.95,16,PAU
UW Ephemerate,http://www.mtgtop8.com/event?e=27444&d=417970&f=PAU,Fabmant,33,51,9.95,6,PAU
