Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder,Format
Golgari Aggro,http://www.mtgtop8.com/event?e=27078&d=412860&f=PI,Katou Yuuta,335,415,9.95,99,PI
Golgari Aggro,http://www.mtgtop8.com/event?e=26740&d=407318&f=PI,rapidluis08,380,478,34.95,112,PI
Monow Lurrus,http://www.mtgtop8.com/event?e=27446&d=417993&f=PI,Phil_izzet,47,47,9.95,24,PI
Devotion to White,http://www.mtgtop8.com/event?e=27078&d=412858&f=PI,Ishikawa Shou,250,246,9.95,47,PI
Weenie White,http://www.mtgtop8.com/event?e=27138&d=413464&f=PI,Miyamoto Keisuke,344,366,9.95,36,PI
Monow Lurrus,http://www.mtgtop8.com/event?e=27153&d=413639&f=PI,Phil_izzet,48,47,9.95,24,PI
Golgari Aggro,http://www.mtgtop8.com/event?e=26841&d=409112&f=PI,Chefen,280,363,9.95,62,PI
Golgari Aggro,http://www.mtgtop8.com/event?e=26745&d=407371&f=PI,Noguchi Hiroshi,279,347,9.95,56,PI
Ur Aggro,http://www.mtgtop8.com/event?e=27153&d=413645&f=PI,Diogoleal,156,195,9.95,69,PI
Gruul Aggro,http://www.mtgtop8.com/event?e=26873&d=409491&f=PI,Arai Hiromasa,362,366,9.95,98,PI
Weenie White,http://www.mtgtop8.com/event?e=26740&d=407312&f=PI,ElYallo,298,302,9.95,56,PI
Gruul Aggro,http://www.mtgtop8.com/event?e=26937&d=410240&f=PI,Osuga Hiroaki,248,301,34.95,109,PI
Izzet Arclight,http://www.mtgtop8.com/event?e=27139&d=413475&f=PI,Bise Shouta,200,279,9.95,100,PI
Gruul Aggro,http://www.mtgtop8.com/event?e=27043&d=412068&f=PI,Oatesy,358,382,34.95,131,PI
Izzet Arclight,http://www.mtgtop8.com/event?e=27466&d=418225&f=PI,TheGoodSoldier,192,226,9.95,102,PI
UR Aggro,http://www.mtgtop8.com/event?e=27094&d=413025&f=PI,Kawasaki Kyouhei,187,228,34.95,124,PI
UR Aggro,http://www.mtgtop8.com/event?e=27054&d=412632&f=PI,gottelicious,213,236,34.95,126,PI
Gruul Aggro,http://www.mtgtop8.com/event?e=27466&d=418226&f=PI,Zeth4,221,261,9.95,84,PI
