Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder,Format
Urzatron,http://www.mtgtop8.com/event?e=27441&d=417940&f=PAU,_Tia93_,47,154,9.95,77,PAU
Urzatron,http://www.mtgtop8.com/event?e=27441&d=417948&f=PAU,Parallax,41,297,9.95,68,PAU
Urzatron,http://www.mtgtop8.com/event?e=27249&d=414485&f=PAU,_shadow_hunter_,40,294,9.95,56,PAU
Urzatron,http://www.mtgtop8.com/event?e=26688&d=406651&f=PAU,HeWhoIsInTheWater,64,700,9.95,63,PAU
UR Skred,http://www.mtgtop8.com/event?e=27450&d=418046&f=PAU,Alleyezonme,91,813,9.95,53,PAU
UR Skred,http://www.mtgtop8.com/event?e=27439&d=417911&f=PAU,Zaaaamu,90,1027,9.95,51,PAU
UR Skred,http://www.mtgtop8.com/event?e=27441&d=417939&f=PAU,msskinbolic,88,988,9.95,53,PAU
UR Skred,http://www.mtgtop8.com/event?e=27248&d=414479&f=PAU,Oliverjuqs,74,887,9.95,61,PAU
UR Skred,http://www.mtgtop8.com/event?e=27167&d=413744&f=PAU,holica,90,810,9.95,52,PAU
UR Skred,http://www.mtgtop8.com/event?e=27249&d=414482&f=PAU,Zaaaamu,88,1037,9.95,50,PAU
UR Skred,http://www.mtgtop8.com/event?e=27248&d=414478&f=PAU,Zaaaamu,76,880,9.95,67,PAU
UR Skred,http://www.mtgtop8.com/event?e=27167&d=413742&f=PAU,hadesblade,85,545,9.95,64,PAU
UR Skred,http://www.mtgtop8.com/event?e=27249&d=414484&f=PAU,Clamego,83,885,9.95,47,PAU
Orzhov,http://www.mtgtop8.com/event?e=27442&d=417963&f=PAU,Slackjack,44,134,9.95,17,PAU
Ur Skred,http://www.mtgtop8.com/event?e=27050&d=412612&f=PAU,William Kock,90,861,9.95,44,PAU
Flicker,http://www.mtgtop8.com/event?e=27401&d=417427&f=PAU,Harada Yuuki,73,208,9.95,45,PAU
UR Skred,http://www.mtgtop8.com/event?e=26918&d=409979&f=PAU,Zaaaamu,91,960,9.95,51,PAU
Ur Skred,http://www.mtgtop8.com/event?e=27124&d=413326&f=PAU,Adriano Oliveira,94,742,9.95,57,PAU
Flicker,http://www.mtgtop8.com/event?e=27357&d=416950&f=PAU,Raptor56,116,358,9.95,54,PAU
Orzhov Pestilence,http://www.mtgtop8.com/event?e=27249&d=414487&f=PAU,Ravager.pe,36,69,9.95,68,PAU
